"","Crop","ADD","Year","X","Hect","Prodn","Prices","Yr2010_Year","Yr2010_X","Yr2010_Hect","Yr2010_Prodn","Yr2010_Prices","Qhat","Phat","SupplyElast","QhatoverSupplyElast","PhatbySupplyElast","SupplyPriceIndex","SupplyQuantityIndex","InverseSupplyQuantityIndex","SupplyShock"
"124","Cassava","MACHINGA",2019,624,32117,431154,240.6968601,2010,48,24865,348247,63.3375485877291,0.238069531108667,2.80022380826138,0.33,0.721422821541416,0.924073856726254,220.760626657577,64.3462581636653,1.55409192164133,-0.686004325617587
"125","Cassava","MACHINGA",2016,480,31303,363599,293.395093537415,2010,48,24865,348247,63.3375485877291,0.0440836532690877,3.63224580173058,0.33,0.133586828088145,1.19864111457109,408.63617033581,47.4876798377696,2.10580934553186,-1.154557461302
"126","Cassava","MACHINGA",2015,408,31030,396136,218.043055555556,2010,48,24865,348247,63.3375485877291,0.13751446530767,2.44255596273264,0.33,0.416710500932332,0.806043467701773,242.996431555149,62.9837811575587,1.58771033053481,-0.668529002394103
"127","Cassava","MZUZU",2019,592,46950,1154789,236.217714777778,2010,16,40944,1020588,41.4875463430602,0.131493805531713,4.69370173942067,0.33,0.398466077368827,1.54892157400882,407.139066979244,44.3910796263595,2.25270484164165,-1.41742776847711
"128","Cassava","MZUZU",2012,160,43608,1138230,68.7012477553311,2010,16,40944,1020588,41.4875463430602,0.115268845018754,0.655948683666201,0.33,0.34929953035986,0.216463065609846,122.726544136909,91.6812747175056,1.09073527073142,-0.101194220591093
"129","Cassava","MZUZU",2017,520,43883,1045879,82.8810125766667,2010,16,40944,1020588,41.4875463430602,0.0247808126295822,0.9977323289096,0.33,0.0750933716047944,0.329251668540168,185.819425705098,77.0945665808367,1.29710827150375,-0.304470855910586
"130","Cassava","MZUZU",2013,232,41383,1065192,101.630047248944,2010,16,40944,1020588,41.4875463430602,0.0437042175686957,1.44965191261412,0.33,0.132437022935441,0.478385131162659,216.31683378421,70.5975862154327,1.41647902372815,-0.434680913593964
"131","Cassava","MZUZU",2016,448,42745,996968,261.572634753788,2010,16,40944,1020588,41.4875463430602,-0.0231435211858262,5.30484706400436,0.33,-0.0701318823812915,1.75059953112144,678.036696230685,35.5143112532962,2.81576627762191,-1.77374305230726
"132","Cassava","MZUZU",2015,376,43221,1009359,204.631839319117,2010,16,40944,1020588,41.4875463430602,-0.0110024809227622,3.93236783942386,0.33,-0.0333408512810975,1.29768138700987,510.248917207337,43.0432837498104,2.32324282183607,-1.30868386793263
"133","Cassava","MZUZU",2014,304,42667,1122122,133.61897292769,2010,16,40944,1020588,41.4875463430602,0.0994857866249652,2.22070078145367,0.33,0.301472080681713,0.732831257879712,247.465990954386,63.450251236251,1.57603788876516,-0.633345471254747
"134","Cassava","MZUZU",2011,88,41906,1066988,44.6600593253968,2010,16,40944,1020588,41.4875463430602,0.0454639874268559,0.0764690434113196,0.33,0.13776965886926,0.0252347843257355,94.6122121485589,101.973128829649,0.980650502222549,0.0202292031011205
"135","Cassava","MZUZU",2010,16,40944,1020588,41.4875463430602,2010,16,40944,1020588,41.4875463430602,0,0,0.33,0,0,100,100,1,0
"136","Cassava","NATIONAL",2019,648,242454,5708032,NA,2010,72,195828,4000986,NA,0.426656329214849,NA,0.33,1.29289796731772,NA,NA,NA,NA,NA
"137","Cassava","NATIONAL",2013,288,211089,4813699,NA,2010,72,195828,4000986,NA,0.2031281789039,NA,0.33,0.615539936072425,NA,NA,NA,NA,NA
"138","Cassava","NATIONAL",2012,216,209683,4648298,NA,2010,72,195828,4000986,NA,0.16178811922861,NA,0.33,0.490267027965485,NA,NA,NA,NA,NA
"139","Cassava","NATIONAL",2015,432,222750,5012763,NA,2010,72,195828,4000986,NA,0.252881914608049,NA,0.33,0.766308832145603,NA,NA,NA,NA,NA
"140","Cassava","NATIONAL",2017,576,231657,4960556,NA,2010,72,195828,4000986,NA,0.239833381071566,NA,0.33,0.726767821428987,NA,NA,NA,NA,NA
"141","Cassava","NATIONAL",2011,144,200139,4316373,NA,2010,72,195828,4000986,NA,0.0788273190658503,NA,0.33,0.23887066383591,NA,NA,NA,NA,NA
"142","Cassava","NATIONAL",2016,504,228283,4996843,NA,2010,72,195828,4000986,NA,0.248902895436275,NA,0.33,0.754251198291742,NA,NA,NA,NA,NA
"143","Cassava","NATIONAL",2010,72,195828,4000986,NA,2010,72,195828,4000986,NA,0,NA,0.33,0,NA,NA,NA,NA,NA
"144","Cassava","NATIONAL",2014,360,216405,5102692,NA,2010,72,195828,4000986,NA,0.27535862409916,NA,0.33,0.834420073027756,NA,NA,NA,NA,NA
"145","Cassava","SALIMA",2019,616,23497,469251,256.244388866667,2010,40,18806,300023,51.3746875,0.564050089493139,3.98775566988445,0.33,1.70924269543375,1.31595937106187,184.101471540035,67.5335720063181,1.48074501361552,-0.751909281568729
"146","Cassava","SALIMA",2013,256,19109,344200,97.1288681457432,2010,40,18806,300023,51.3746875,0.147245377854365,0.890597741265933,0.33,0.446198114710195,0.293897254617758,130.728820763592,88.665879285236,1.12782956427131,-0.146651876763393
"147","Cassava","SALIMA",2012,184,19246,331899,63.9426799242424,2010,40,18806,300023,51.3746875,0.10624518786893,0.244633943987347,0.33,0.321955114754333,0.0807292015158245,94.1509987817282,102.360997215335,0.976934601268404,0.0255159863531057
"148","Cassava","SALIMA",2015,400,20206,364557,93.0186577380953,2010,40,18806,300023,51.3746875,0.215096842575403,0.810593159094063,0.33,0.651808613864856,0.267495742501041,109.612768930759,95.8659506167457,1.04312322943295,-0.0523988999256381
"149","Cassava","SALIMA",2017,544,21843,18823,65.6702540466667,2010,40,18806,300023,51.3746875,-0.937261476620126,0.278260895439348,0.33,-2.84018629278826,0.0918260954949848,-69.4636679149762,5.74620112477083,17.4028019257659,-1.02908757211511
"150","Cassava","SALIMA",2011,112,17323,295056,46.5120265151515,2010,40,18806,300023,51.3746875,-0.0165553974195312,-0.0946509112069732,0.33,-0.0501678709682763,-0.0312348006983012,95.3167471515157,101.515269467705,0.985073482288425,0.01467940327877
"151","Cassava","SALIMA",2016,472,21132,371159,133.056302083333,2010,40,18806,300023,51.3746875,0.237101822193632,1.58991944395445,0.33,0.718490370283733,0.524673416504968,150.708987884921,81.1388070915186,1.23245588128018,-0.287571594311336
"152","Cassava","SALIMA",2010,40,18806,300023,51.3746875,2010,40,18806,300023,51.3746875,0,0,0.33,0,0,100,100,1,0
"153","Cassava","SALIMA",2014,328,19764,364181,96.9910411796536,2010,40,18806,300023,51.3746875,0.213843605323592,0.887914961617111,0.33,0.648010925223006,0.293011937333647,114.55718725661,93.8772156911938,1.0652211962586,-0.079168332010055
"154","Cassava","SHIRE VALLEY",2016,496,1169,15085,273.176666666667,2010,64,1637,21106,77.4295577272727,-0.285274329574529,2.52806698998419,0.33,-0.864467665377359,0.834262106694784,2603.11828893622,38.9652966071113,2.56638621305271,-1.11953643626931
"155","Cassava","SHIRE VALLEY",2015,424,1291,19335,342.402939814815,2010,64,1637,21106,77.4295577272727,-0.0839097886856818,3.42212185972762,0.33,-0.254272086926308,1.12930021371012,592.99401057697,43.0230648273929,2.32433464238768,-1.2132100023958
"156","Cassava","SHIRE VALLEY",2017,568,965,14689,97.54801776,2010,64,1637,21106,77.4295577272727,-0.304036766796172,0.259829199897922,0.33,-0.921323535745975,0.0857436359663144,1601.27836430253,64.1001439151351,1.56005889990503,-0.389780402762486
"157","Cassava","SHIRE VALLEY",2011,136,1531,22343,51.4135908234127,2010,64,1637,21106,77.4295577272727,0.0586089263716479,-0.335995292592205,0.33,0.177602807186812,-0.110878446555428,56.3861348967096,119.062339932089,0.83989614228175,0.169487372927076
"158","Cassava","SHIRE VALLEY",2013,280,1486,22948,162.269229166666,2010,64,1637,21106,77.4295577272727,0.0872737610158249,1.09570135655716,0.33,0.264465942472197,0.361581447663863,165.738062700193,79.8537438124849,1.25228943848673,-0.274307686648039
"159","Cassava","SHIRE VALLEY",2014,352,1351,20164,196.500342592592,2010,64,1637,21106,77.4295577272727,-0.0446318582393632,1.53779497597956,0.33,-0.135248055270798,0.507472342073256,293.470860799773,63.3755005048186,1.57789680875809,-0.552104200312619
"160","Cassava","SHIRE VALLEY",2010,64,1637,21106,77.4295577272727,2010,64,1637,21106,77.4295577272727,0,0,0.33,0,0,100,100,1,0
"161","Cassava","SHIRE VALLEY",2012,208,1346,19117,88.0643628472222,2010,64,1637,21106,77.4295577272727,-0.0942386051359803,0.137348132058407,0.33,-0.285571530715092,0.0453248835792742,159.196921869143,86.6487930300312,1.15408416555025,-0.139563488715254
"162","Cassava","SHIRE VALLEY",2019,640,1065,18329,317.026472225,2010,64,1637,21106,77.4295577272727,-0.131573960011371,3.09438567816248,0.33,-0.398708969731428,1.02114727379362,680.932439044314,42.9669847046141,2.32736834310045,-1.15272123380499
"163","Groundnuts","BLANTYRE",2010,51,27861,20842,194.365945707071,2010,51,27861,20842,194.365945707071,0,0,2.2,0,0,100,100,1,0
"164","Groundnuts","BLANTYRE",2016,483,36286,26595,853.71123198052,2010,51,27861,20842,194.365945707071,0.276029171864504,3.39228810826331,2.2,0.125467805392957,7.46303383817929,390.263327588455,15.0776801353192,6.63232003216141,-7.18700466631479
"165","Groundnuts","BLANTYRE",2019,627,39638,43883,754.8793380625,2010,51,27861,20842,194.365945707071,1.10550810862681,2.88380451789729,2.2,0.50250368573946,6.34436993937403,258.488851292625,28.6683286109941,3.48816986706546,-5.23886183074722
"166","Groundnuts","BLANTYRE",2014,339,34917,34000,495.821598765432,2010,51,27861,20842,194.365945707071,0.631321370309951,1.5509694970573,2.2,0.286964259231796,3.41213289352605,198.216032710963,36.9735320688912,2.70463746373147,-2.7808115232161
"167","Groundnuts","BLANTYRE",2015,411,35868,32524,626.886449284512,2010,51,27861,20842,194.365945707071,0.560502830822378,2.22528952797777,2.2,0.254774014010172,4.8956369615511,257.041466588073,26.4687741290607,3.7780366975971,-4.33513413072872
"168","Groundnuts","BLANTYRE",2017,555,37097,38594,748.397169638393,2010,51,27861,20842,194.365945707071,0.851741675463007,2.85045418792808,2.2,0.38715530702864,6.27099921344178,277.579170004832,25.4674993230603,3.92657318771191,-5.41925753797877
"169","Groundnuts","BLANTYRE",2011,123,30392,27411,218.044672792742,2010,51,27861,20842,194.365945707071,0.315180884751943,0.121825492626973,2.2,0.143264038523611,0.26801608377934,98.1247948702801,103.719574347356,0.964138164172376,0.0471648009726035
"170","Groundnuts","BLANTYRE",2013,267,33938,33626,429.081887579499,2010,51,27861,20842,194.365945707071,0.613376835236542,1.20759807495377,2.2,0.278807652380246,2.6567157648983,172.629407623951,44.1209254141035,2.26649824457296,-2.04333892966175
"171","Groundnuts","BLANTYRE",2012,195,30381,24419,359.698619612795,2010,51,27861,20842,194.365945707071,0.171624604164667,0.850625727178036,2.2,0.0780111837112125,1.87137659979168,171.670364384067,40.8035854387638,2.45076502284525,-1.69975199562701
"172","Groundnuts","KARONGA",2014,291,10909,9835,334.542377592593,2010,3,8776,7462,179.394511111111,0.318011257035647,0.864841769798567,2.2,0.14455057137984,1.90265189355685,162.932230032471,45.407141654199,2.2022967391684,-1.5846406365212
"173","Groundnuts","KARONGA",2019,579,17719,19265,687.545512625,2010,3,8776,7462,179.394511111111,1.58174752077191,2.83258946088466,2.2,0.718976145805414,6.23169681394626,222.957687355745,35.7004391527177,2.80108599146987,-4.64994929317435
"174","Groundnuts","KARONGA",2012,147,9443,8614,247.186136111111,2010,3,8776,7462,179.394511111111,0.154382203162691,0.377891299907234,2.2,0.0701737287103141,0.831360859795915,128.753982922731,63.0341200636632,1.58644238864606,-0.676978656633224
"175","Groundnuts","KARONGA",2017,507,13442,13529,574.983294291903,2010,3,8776,7462,179.394511111111,0.813052800857679,2.20513314889427,2.2,0.369569454935309,4.85129292756741,234.024870907016,30.9855073622409,3.22731523582733,-4.03824012670973
"176","Groundnuts","KARONGA",2011,75,9572,8616,178.32922709596,2010,3,8776,7462,179.394511111111,0.15465022782096,-0.00593821967323854,2.2,0.0702955581004361,-0.0130640832811248,92.8773153175582,116.993434757108,0.85474881738118,0.167714311102084
"177","Groundnuts","KARONGA",2013,219,10426,10112,309.580792676768,2010,3,8776,7462,179.394511111111,0.355132672205843,0.725698243270242,2.2,0.161423941911747,1.59653613519453,148.584696853216,52.1900178409925,1.91607522160024,-1.24140346298869
"178","Groundnuts","KARONGA",2016,435,11764,10578,518.731586060606,2010,3,8776,7462,179.394511111111,0.417582417582418,1.8915688827253,2.2,0.18981018981019,4.16145154199566,243.027745726954,27.464801442935,3.64102395598144,-3.74386912441324
"179","Groundnuts","KARONGA",2015,363,11209,9374,399.423344516594,2010,3,8776,7462,179.394511111111,0.256231573304744,1.22650816930071,2.2,0.116468896956702,2.69831797246155,199.424110727113,33.9676464451923,2.94397788676212,-2.44208639915681
"180","Groundnuts","KARONGA",2010,3,8776,7462,179.394511111111,2010,3,8776,7462,179.394511111111,0,0,2.2,0,0,100,100,1,0
"181","Groundnuts","KASUNGU",2014,307,124986,143463,372.400957546296,2010,19,96843,118226,143.668608164983,0.213464043442221,1.59208300479007,2.2,0.0970291106555549,3.50258261053815,236.282062126967,26.9504004346782,3.7105200066462,-3.28911856709593
"182","Groundnuts","KASUNGU",2019,595,126233,140605,602.302101009091,2010,19,96843,118226,143.668608164983,0.189290003890853,3.19230135728351,2.2,0.0860409108594787,7.02306298602372,386.016890833861,14.8233910909414,6.74609469496561,-6.83377298213286
"183","Groundnuts","KASUNGU",2012,163,122768,149045,281.211773411195,2010,19,96843,118226,143.668608164983,0.260678700116726,0.957364082543789,2.2,0.118490318234875,2.10620098159634,175.000538729094,40.5858702507021,2.46391168606937,-1.84552228147961
"184","Groundnuts","KASUNGU",2017,523,122443,131514,630.60332100959,2010,19,96843,118226,143.668608164983,0.112394904674099,3.38929094576758,2.2,0.0510885930336813,7.45644008068867,417.594765546745,13.1544112423192,7.60201259926319,-7.34404517601457
"185","Groundnuts","KASUNGU",2011,91,99229,122233,186.607738636364,2010,19,96843,118226,143.668608164983,0.0338927139546293,0.298876219515338,2.2,0.015405779070286,0.657527682933743,127.916961503272,62.37559255268,1.60319118276181,-0.623634968979113
"186","Groundnuts","KASUNGU",2013,235,121983,137112,336.310614543706,2010,19,96843,118226,143.668608164983,0.159744895369885,1.34087751554954,2.2,0.0726113160772204,2.94993053420898,218.240986316521,29.3611466157629,3.40586153901476,-2.7901856388391
"187","Groundnuts","KASUNGU",2016,451,117078,90056,666.694492424243,2010,19,96843,118226,143.668608164983,-0.238272461218345,3.64050220113943,2.2,-0.108305664190157,8.00910484250675,520.414004528233,8.45508573934752,11.8272011760483,-8.24737730372509
"188","Groundnuts","KASUNGU",2015,379,121842,90150,568.774033098846,2010,19,96843,118226,143.668608164983,-0.237477373843317,2.95893048845917,2.2,-0.107944260837871,6.50964707461017,443.798555926296,10.1539076148431,9.84842523619371,-6.74712444845349
"189","Groundnuts","KASUNGU",2010,19,96843,118226,143.668608164983,2010,19,96843,118226,143.668608164983,0,0,2.2,0,0,100,100,1,0
"190","Groundnuts","LILONGWE",2019,603,19489,22119.5,610.049392414286,2010,27,12930,13879,160.205615062079,0.593738741984293,2.80791517312233,2.2,0.269881246356497,6.17741338086912,299.863879716932,22.2049178083053,4.50350687461663,-5.58367463888483
"191","Groundnuts","LILONGWE",2017,531,18878,19526.6,637.79015216492,2010,27,12930,13879,160.205615062079,0.406916924850493,2.98107239822886,2.2,0.184962238568406,6.55835927610348,335.966182604986,18.614051984782,5.37228541543537,-6.15144235125299
"192","Groundnuts","LILONGWE",2014,315,15348,16801,413.625773132516,2010,27,12930,13879,160.205615062079,0.210533900136897,1.58184317055452,2.2,0.0956972273349534,3.48005497521995,235.634727016176,27.0205144095908,3.70089179221937,-3.26952107508305
"193","Groundnuts","LILONGWE",2013,243,14928,14575,349.056099923555,2010,27,12930,13879,160.205615062079,0.0501477051660782,1.17880066056547,2.2,0.0227944114391265,2.59336145324403,213.024302459747,29.22466105429,3.4217676576037,-2.54321374807796
"194","Groundnuts","LILONGWE",2012,171,14016,13819,282.237078579159,2010,27,12930,13879,160.205615062079,-0.00432307803155847,0.761717767943359,2.2,-0.00196503546889021,1.67577908947539,176.518642187154,37.2107296108534,2.68739691604522,-1.68010216750695
"195","Groundnuts","LILONGWE",2015,387,15353,13760,501.279831709957,2010,27,12930,13879,160.205615062079,-0.00857410476259097,2.12897791700817,2.2,-0.00389732034663226,4.68375141741797,314.12202586354,17.4431607300623,5.73290595365872,-4.69232552218056
"196","Groundnuts","LILONGWE",2011,99,13756,16300,180.607751414326,2010,27,12930,13879,160.205615062079,0.174436198573384,0.127349695853929,2.2,0.0792891811697201,0.280169330878644,104.452978453108,91.7406916604782,1.09002884314507,-0.10573313230526
"197","Groundnuts","LILONGWE",2016,459,16302,14786,739.796646479477,2010,27,12930,13879,160.205615062079,0.0653505295770589,3.61779473954648,2.2,0.0297047861713904,7.95914842700226,448.458121353033,11.8912030340536,8.40957804804304,-7.8937978974252
"198","Groundnuts","LILONGWE",2010,27,12930,13879,160.205615062079,2010,27,12930,13879,160.205615062079,0,0,2.2,0,0,100,100,1,0
"199","Groundnuts","MACHINGA",2013,259,44131,26953,434.45882284151,2010,43,38052,23492,181.871210277778,0.147326749531755,1.38882680869582,2.2,0.0669667043326161,3.0554189791308,223.88953647715,28.2912013638024,3.53466785358739,-2.90809222959905
"200","Groundnuts","MACHINGA",2012,187,42626,22677,339.022642373737,2010,43,38052,23492,181.871210277778,-0.0346926613315171,0.864080861703933,2.2,-0.015769391514326,1.90097789574865,189.394725751517,33.275239362669,3.00523758552398,-1.93567055708017
"201","Groundnuts","MACHINGA",2010,43,38052,23492,181.871210277778,2010,43,38052,23492,181.871210277778,0,0,2.2,0,0,100,100,1,0
"202","Groundnuts","MACHINGA",2011,115,39384,24677,192.118637165304,2010,43,38052,23492,181.871210277778,0.0504427038991997,0.0563444146650516,2.2,0.0229285017723635,0.123957712263113,103.266690959807,93.4592727500495,1.069984786501,-0.0735150083639137
"203","Groundnuts","MACHINGA",2014,331,43974,27584,488.618807224026,2010,43,38052,23492,181.871210277778,0.174186957262047,1.68661986950954,2.2,0.0791758896645667,3.71056371292099,248.951064904221,24.9266760587756,4.01176634077508,-3.53637675565894
"204","Groundnuts","MACHINGA",2017,547,47125,29989,781.224280097977,2010,43,38052,23492,181.871210277778,0.276562233951984,3.29548073554241,2.2,0.125710106341811,7.2500576181933,381.579654596983,15.4733735572569,6.46271478097293,-6.97349538424132
"205","Groundnuts","MACHINGA",2019,619,49497,28431,706.090043828571,2010,43,38052,23492,181.871210277778,0.210241784437255,2.88236292456699,2.2,0.0955644474714796,6.34119843404738,354.371021579546,16.4856160109273,6.06589404567694,-6.13095664961012
"206","Groundnuts","MACHINGA",2016,475,43139,17410,672.041857142857,2010,43,38052,23492,181.871210277778,-0.25889664566661,2.69515249893826,2.2,-0.117680293484823,5.92933549766418,418.799724368924,10.6951576321165,9.35002581913423,-6.18823214333079
"207","Groundnuts","MACHINGA",2015,403,44065,21626,586.965615575397,2010,43,38052,23492,181.871210277778,-0.0794312957602588,2.22736960225263,2.2,-0.0361051344364813,4.90021312495579,334.825894146228,15.602295794131,6.40931317541207,-4.97964442071605
"208","Groundnuts","MZUZU",2019,587,31882,25557,678.798698844444,2010,11,30547,25543,178.069278806584,0.000548095368594135,2.81199218300729,2.2,0.00024913425845188,6.18638280261604,381.104272170489,13.9228332646623,7.18244613715308,-6.18583470724744
"209","Groundnuts","MZUZU",2012,155,31955,28610,280.232147474747,2010,11,30547,25543,178.069278806584,0.120072035391301,0.573725402567226,2.2,0.0545781979051368,1.2621958856479,149.227947789301,49.5126015610496,2.01968785414555,-1.1421238502566
"210","Groundnuts","MZUZU",2017,515,30364,23223,677.559899882165,2010,11,30547,25543,178.069278806584,-0.0908272325098853,2.80503534592353,2.2,-0.0412851056863115,6.17107776103177,396.889144884666,12.6783281089299,7.88747531542154,-6.26190499354165
"211","Groundnuts","MZUZU",2013,227,31213,25610,363.566823232323,2010,11,30547,25543,178.069278806584,0.00262302783541479,1.0417155933294,2.2,0.001192285379734,2.29177430532468,203.928418461096,30.4584377553954,3.28316247875471,-2.28915127748926
"212","Groundnuts","MZUZU",2016,443,29981,20233,623.897623116082,2010,11,30547,25543,178.069278806584,-0.207884743373918,2.50367917081165,2.2,-0.0944930651699629,5.50809417578563,386.93013118329,12.1712322414336,8.21609497020177,-5.71597891915955
"213","Groundnuts","MZUZU",2015,371,31049,21810,509.539220923521,2010,11,30547,25543,178.069278806584,-0.146145715068708,1.86146619079068,2.2,-0.0664298704857762,4.09522561973951,306.507899120511,16.7579288662579,5.96732453026163,-4.24137133480821
"214","Groundnuts","MZUZU",2014,299,31875,26275,402.46240462963,2010,11,30547,25543,178.069278806584,0.0286575578436362,1.26014508132409,2.2,0.0130261626561983,2.772319178913,223.108263600803,27.268571641386,3.66722545335775,-2.74366162106937
"215","Groundnuts","MZUZU",2011,83,30651,26264,219.29437994228,2010,11,30547,25543,178.069278806584,0.028226911482598,0.231511585895025,2.2,0.0128304143102718,0.509325488969055,121.591094471,68.1249285854788,1.46789144702774,-0.481098577486457
"216","Groundnuts","MZUZU",2010,11,30547,25543,178.069278806584,2010,11,30547,25543,178.069278806584,0,0,2.2,0,0,100,100,1,0
"217","Groundnuts","NATIONAL",2019,643,413250,417989.5,NA,2010,67,295236,297487,NA,0.405068120623758,NA,2.2,0.184121873010799,NA,NA,NA,NA,NA
"218","Groundnuts","NATIONAL",2013,283,362824,380800,NA,2010,67,295236,297487,NA,0.280055935217337,NA,2.2,0.127298152371517,NA,NA,NA,NA,NA
"219","Groundnuts","NATIONAL",2012,211,353190,368081,NA,2010,67,295236,297487,NA,0.237301125763479,NA,2.2,0.107864148074309,NA,NA,NA,NA,NA
"220","Groundnuts","NATIONAL",2015,427,373925,296498,NA,2010,67,295236,297487,NA,-0.00332451502082444,NA,2.2,-0.00151114319128384,NA,NA,NA,NA,NA
"221","Groundnuts","NATIONAL",2017,571,389546,386318.6,NA,2010,67,295236,297487,NA,0.298606661803709,NA,2.2,0.135730300819868,NA,NA,NA,NA,NA
"222","Groundnuts","NATIONAL",2011,139,308094,325215,NA,2010,67,295236,297487,NA,0.0932074342744389,NA,2.2,0.0423670155792904,NA,NA,NA,NA,NA
"223","Groundnuts","NATIONAL",2016,499,369987,275070,NA,2010,67,295236,297487,NA,-0.0753545533082118,NA,2.2,-0.0342520696855508,NA,NA,NA,NA,NA
"224","Groundnuts","NATIONAL",2010,67,295236,297487,NA,2010,67,295236,297487,NA,0,NA,2.2,0,NA,NA,NA,NA,NA
"225","Groundnuts","NATIONAL",2014,355,375991,397503,NA,2010,67,295236,297487,NA,0.336202926514436,NA,2.2,0.152819512052016,NA,NA,NA,NA,NA
"226","Groundnuts","SALIMA",2019,611,125844,135384,761.432575,2010,35,77453,87459,232.283072916666,0.547971049291668,2.27803729061726,2.2,0.249077749678031,5.01168203935796,262.436609047133,25.7493832700604,3.88358816019772,-4.4637109900663
"227","Groundnuts","SALIMA",2013,251,103137,130909,459.064479166667,2010,35,77453,87459,232.283072916666,0.49680421683303,0.976314818821773,2.2,0.225820098560468,2.1478926014079,161.223887676719,47.5494054709357,2.10307571692194,-1.65108838457487
"228","Groundnuts","SALIMA",2012,179,99274,119778,393.873153093434,2010,35,77453,87459,232.283072916666,0.369533152677255,0.69566016217953,2.2,0.167969614853297,1.53045235679497,145.180160563724,54.122068293429,1.84767513794629,-1.16091920411771
"229","Groundnuts","SALIMA",2015,395,110950,105592,721.150208333332,2010,35,77453,87459,232.283072916666,0.207331435301113,2.10461799595725,2.2,0.0942415615005057,4.63015959110595,283.723275114863,21.4440002235168,4.66330903551912,-4.42282815580483
"230","Groundnuts","SALIMA",2017,539,118608,128270,850.130173817131,2010,35,77453,87459,232.283072916666,0.466630078093735,2.65988861410544,2.2,0.212104580951698,5.85175495103196,301.944953564307,21.4051741280216,4.67176764841587,-5.38512487293823
"231","Groundnuts","SALIMA",2011,107,82289,98209,274.831811237374,2010,35,77453,87459,232.283072916666,0.122914737191141,0.183176233147096,2.2,0.0558703350868823,0.402987712923612,112.056963230219,80.0373892691589,1.24941606558041,-0.280072975732471
"232","Groundnuts","SALIMA",2016,467,111697,94925,765.455674189815,2010,35,77453,87459,232.283072916666,0.0853657142203775,2.29535710277274,2.2,0.0388025973728989,5.04978562610003,317.226498191918,17.9405648613049,5.57396050643226,-4.96441991187965
"233","Groundnuts","SALIMA",2010,35,77453,87459,232.283072916666,2010,35,77453,87459,232.283072916666,0,0,2.2,0,0,100,100,1,0
"234","Groundnuts","SALIMA",2014,323,110392,137346,593.632969023569,2010,35,77453,87459,232.283072916666,0.570404418070181,1.55564454856571,2.2,0.259274735486446,3.42241800684455,202.945749370449,35.5100855604259,2.8161013532292,-2.85201358877437
"235","Groundnuts","SHIRE VALLEY",2016,491,3740,487,761.789027777777,2010,59,2774,584,192.746062457912,-0.166095890410959,2.95229359325626,2.2,-0.0754981320049813,6.49504590516376,427.505203621455,11.1260707424689,8.9878989909972,-6.66114179557472
"236","Groundnuts","SHIRE VALLEY",2015,419,3589,1662,681.108155555556,2010,59,2774,584,192.746062457912,1.8458904109589,2.53370723567586,2.2,0.839041095890411,5.57415591848688,192.149443727626,43.2890616870845,2.31005238050321,-3.72826550752798
"237","Groundnuts","SHIRE VALLEY",2017,563,3730,1673,1219.94971021875,2010,59,2774,584,192.746062457912,1.86472602739726,5.32931067261172,2.2,0.847602739726027,11.7244834797458,342.568807488901,22.5134955926281,4.44178024636673,-9.85975745234852
"238","Groundnuts","SHIRE VALLEY",2011,131,2821,1505,232.868840530303,2010,59,2774,584,192.746062457912,1.57705479452055,0.208163931136864,2.2,0.716843088418431,0.457960648501101,70.3712493754938,176.757500085476,0.565746856295444,1.11909414601945
"239","Groundnuts","SHIRE VALLEY",2013,275,3068,1903,527.309371527778,2010,59,2774,584,192.746062457912,2.25856164383562,1.73577247080168,2.2,1.02661892901619,3.81869943576369,134.991952933635,67.6232599122294,1.47878111954072,-1.56013779192808
"240","Groundnuts","SHIRE VALLEY",2014,347,3590,2199,563.132551388889,2010,59,2774,584,192.746062457912,2.76541095890411,1.92162934073869,2.2,1.25700498132005,4.22758454962512,129.447181770504,72.0296519962386,1.38831713368853,-1.46217359072101
"241","Groundnuts","SHIRE VALLEY",2010,59,2774,584,192.746062457912,2010,59,2774,584,192.746062457912,0,0,2.2,0,0,100,100,1,0
"242","Groundnuts","SHIRE VALLEY",2012,203,2727,1119,344.07176875,2010,59,2774,584,192.746062457912,0.916095890410959,0.785104008675304,2.2,0.416407222914072,1.72722881908567,126.030422592924,70.2579804452693,1.4233258537498,-0.811132928674711
"243","Groundnuts","SHIRE VALLEY",2019,635,4067,2745,807.66025,2010,59,2774,584,192.746062457912,3.70034246575342,3.19028144959568,2.2,1.68197384806974,7.01861918911049,156.238713983415,58.6178537089855,1.70596488394919,-3.31827672335706
"244","Maize","BLANTYRE",2010,49,265128,392868,36.9353662878788,2010,49,265128,392868,36.9353662878788,0,0,0.27,0,0,100,100,1,0
"245","Maize","BLANTYRE",2016,481,283402,347840,234.639283387446,2010,49,265128,392868,36.9353662878788,-0.114613559770712,5.35269951186184,0.27,-0.424494665817451,1.4452288682027,1103.84719906815,36.2087349672126,2.76176453252374,-1.55984242797341
"246","Maize","BLANTYRE",2019,625,296266,692478,218.867411257143,2010,49,265128,392868,36.9353662878788,0.762622560249244,4.92568676729136,0.27,2.82452800092313,1.32993542716867,154.939034721698,75.6511334904752,1.32185725958211,-0.567312866919424
